	Index	ALogP	ALogP_MR	Estate_AtomTypes	Estate_AtomValues	Estate_Counts	Estate_Keys	Estate_NumUnknown	Apol	Molecular_Weight	Num_AromaticRings	Num_Atoms	Num_H_Acceptors	Num_H_Donors	Num_Rings	Num_RotatableBonds	Taste	NumChiralCenters
106	106.0	5.181	83.286	"6
12
8
8
8
15
7
6
8
8
35
15
34
8
16
11
11
11
11
11"	"2.211
0.596
1.169
1.175
1.095
1.242
3.907
2.065
0.941
0.527
5.287
-0.134
11.663
0.365
1.006
1.945
1.936
1.945
1.936
1.945"	"0
0
0
0
0
0
2
1
6
0
0
5
1
0
0
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.277
3.907
5.274
0
0
9.711
0.596
0
0
1.108
1.006
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.663
5.287
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	11296.2	274.39799999999997	1.0	20.0	2.0	0.0	1.0	10.0	Bitter	0
107	107.0	1.685	30.049	"6
8
8
15
34
8
6"	"2.021
0.992
0.76
0.377
10.411
0.702
1.9"	"0
0
0
0
0
0
2
0
3
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.922
0
2.455
0
0
0
0
0
0
0.377
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.411
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	3674.46	100.15899999999999	0.0	7.0	1.0	0.0	0.0	3.0	Bitter	4
108	108.0	3.7769999999999997	71.973	"6
15
15
18
8
8
8
6
6
10
10
12
6
35
15
34
6"	"2.205
1.465
1.405
0.244
1.228
1.273
1.185
2.283
2.283
2.14
1.979
-0.148
1.892
5.096
-0.227
10.828
1.443"	"0
0
0
0
0
0
5
0
3
0
2
0
1
0
0
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
10.108
0
3.687
0
4.12
0
-0.148
0
0
2.644
0
0
0.244
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.828
5.096
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	9127.12	236.35	0.0	17.0	2.0	0.0	1.0	4.0	Bitter	0
109	109.0	1.9869999999999999	43.24100000000001	"6
49
8
49
8
49
6"	"2.132
1.891
1.236
1.979
1.236
1.891
2.132"	"0
0
0
0
0
0
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.264
0
2.473
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.761
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7248.8	154.317	0.0	7.0	3.0	0.0	0.0	4.0	Bitter	1
110	110.0	3.51	45.29	"6
16
11
11
16
11
11
12
6
6"	"2.115
1.337
2.162
2.194
1.421
2.194
2.162
0.653
2.212
2.212"	"0
0
0
0
0
0
3
0
0
0
0
4
1
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.541
0
0
0
0
8.712
0.653
0
0
0
2.759
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6076.52	134.218	1.0	10.0	0.0	0.0	1.0	1.0	Bitter	7
111	111.0	2.354	54.465	"6
15
34
35
12
8
12
8
8
18
18
6
6
6"	"1.516
-0.126
11.007
5.444
0.16
1.072
0.747
1.306
1.21
0.211
0.34
2.327
2.327
2.285"	"0
0
0
0
0
0
4
0
3
0
0
0
2
0
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.456
0
3.59
0
0
0
0.907
0
0
-0.126
0
0
0.552
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.007
5.444
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6817.3	196.28599999999997	0.0	14.0	2.0	0.0	2.0	2.0	Bitter	7
112	112.0	1.7380000000000002	37.532	"6
8
10
10
8
8
35
10
34"	"2.066
1.042
2.049
2.003
0.825
0.5
4.448
0.472
9.591"	"0
0
0
0
0
0
1
0
3
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.066
0
2.368
0
4.525
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.591
4.448
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4847.16	128.16899999999998	0.0	9.0	2.0	0.0	0.0	5.0	Bitter	8
113	113.0	3.497	108.565	"-1
-1
6
35
16
11
11
17
28
11
11
16
12
-1
33
12
-1
8
12
-1
8
8
29
8
12
-1
10
7
17
11"	"0
0
1.661
5.349
0.792
1.908
1.949
0.895
4.424
1.788
1.945
0.95
-0.504
0
11.151
0.177
0
1.033
0.647
0
1.213
1.072
2.433
1.016
0.566
0
2.089
3.979
0.979
1.976"	"0
0
0
0
0
0
1
1
4
0
1
5
4
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.661
3.979
4.335
0
2.089
9.568
0.887
0
0
0
1.743
1.874
0
0
0
0
0
0
0
0
0
0
4.424
2.433
0
0
0
11.151
0
5.349
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	2.0	13059.2	397.339	2.0	26.0	4.0	1.0	5.0	4.0	Bitter	8
114	114.0	1.129	100.97	"6
35
16
11
11
16
29
12
12
12
8
15
34
35
8
10
15
8
29
8
8
18
12
8
12
16
11"	"1.733
5.582
0.903
2.013
2.125
1.132
2.176
0.237
0.422
6.8e-002
0.522
0.242
13.298
6.269
0.665
2.323
1.566
1.086
2.685
1.127
1.134
4.e-002
0.528
1.213
0.571
1.35
2.224"	"0
0
0
0
0
0
1
0
6
0
1
3
5
0
0
2
3
0
1
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.733
0
5.75
0
2.323
6.364
1.827
0
0
1.809
3.387
0
4.e-002
0
0
0
0
0
0
0
0
0
0
4.862
0
0
0
0
13.298
11.852
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	13716.0	364.43800000000005	1.0	27.0	4.0	0.0	7.0	1.0	Bitter	0
115	115.0	1.83	31.073	"6
8
8
8
8
15
34
33"	"2.057
1.09
1.034
0.825
0.327
-0.682
9.874
8.14"	"0
0
0
0
0
0
1
0
4
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.057
0
3.277
0
0
0
0
0
0
-0.682
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.14
9.874
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4019.26	116.15799999999999	0.0	8.0	2.0	1.0	0.0	4.0	Bitter	1
116	116.0	1.426	26.735	"6
8
8
8
8
33"	"2.12
1.195
1.163
0.968
0.355
8.197"	"0
0
0
0
0
0
1
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.12
0
3.681
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.197
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	3051.86	88.1482	0.0	6.0	1.0	1.0	0.0	3.0	Bitter	2
117	117.0	3.964	65.878	"6
8
8
8
8
15
10
16
11
11
11
11
11
8
33"	"2.193
1.226
1.242
1.176
1.013
1.134
2.092
1.178
2.064
2.02
2.006
2.02
2.064
0.179
9.218"	"0
0
0
0
0
0
1
0
5
0
1
5
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.193
0
4.837
0
2.092
10.178
0
0
0
1.134
1.178
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.218
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8789.0	204.308	1.0	15.0	1.0	1.0	1.0	6.0	Bitter	0
118	118.0	2.417	46.308	"6
8
10
10
8
8
15
34
35
8
6"	"2.07
1.03
2.054
2.01
0.798
0.504
-0.104
10.75
4.749
0.482
1.819"	"0
0
0
0
0
0
2
0
4
0
2
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.889
0
2.815
0
4.065
0
0
0
0
-0.104
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.75
4.749
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5873.68	156.222	0.0	11.0	2.0	0.0	0.0	6.0	Bitter	1
119	119.0	3.0060000000000002	51.86600000000001	"6
12
8
8
12
8
12
49
18
6
6"	"2.425
0.984
1.477
1.483
1.021
1.498
0.989
2.246
0.592
2.43
2.43"	"0
0
0
0
0
0
3
0
3
0
0
0
3
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.287
0
4.46
0
0
0
2.995
0
0
0
0
0
0.592
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.246
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6676.84	170.315	0.0	11.0	1.0	0.0	2.0	0.0	Bitter	0
120	120.0	1.5219999999999998	45.099	"6
16
11
16
16
50
6
15
34
6"	"2.017
1.21
1.946
0.877
1.129
1.676
1.98
0.168
10.886
1.605"	"0
0
0
0
0
0
3
0
0
0
0
1
0
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.604
0
0
0
0
1.946
0
0
0
0.168
3.217
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.886
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1.676
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6874.5	154.22899999999998	1.0	10.0	1.0	0.0	1.0	1.0	Bitter	0
121	121.0	0.828	29.517	"6
12
12
6
47
33"	"1.719
-0.285
0.101
1.854
3.942
8.553"	"0
0
0
0
0
0
2
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.574
0
0
0
0
0
-0.183
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.553
0
0
0
0
0
0
0
0
0
0
0
0
0
3.942
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4223.6	106.18700000000001	0.0	6.0	2.0	2.0	0.0	1.0	Bitter	8
122	122.0	5.294	70.918	"8
8
8
8
8
8
8
8
35
15
34
8
8
8
8
8
8"	"1.404
1.411
1.388
1.355
1.303
1.215
1.047
0.637
5.203
1.1e-002
11.353
0.624
1.012
1.189
1.284
1.342
1.379"	"0
0
0
0
0
0
0
0
14
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
16.598
0
0
0
0
0
0
1.1e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.353
5.203
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8497.84	240.382	0.0	17.0	2.0	0.0	1.0	0.0	Bitter	2
123	123.0	3.495	71.154	"6
18
8
8
8
18
12
8
8
18
12
8
15
34
35
6
6
6"	"2.425
0.43
1.338
1.306
1.275
0.306
0.755
1.225
1.062
-0.171
0.44
0.652
3.5e-002
11.77
5.696
2.172
2.433
2.425"	"0
0
0
0
0
0
4
0
6
0
0
0
2
0
0
1
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
9.457
0
6.861
0
0
0
1.196
0
0
3.5e-002
0
0
0.566
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.77
5.696
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8729.58	250.37599999999998	0.0	18.0	2.0	0.0	3.0	0.0	Bitter	3
124	124.0	2.342	40.358000000000004	"6
12
6
8
35
15
34
12
6
6"	"2.021
0.432
2.021
0.538
4.925
-0.103
10.825
-2.e-003
1.835
1.835"	"0
0
0
0
0
0
4
0
1
0
0
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.714
0
0.538
0
0
0
0.431
0
0
-0.103
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.825
4.925
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5045.78	144.211	0.0	10.0	2.0	0.0	0.0	4.0	Bitter	13
125	125.0	1.849	90.223	"6
18
8
12
35
15
34
12
8
8
18
6
12
12
35
15
34
18
33
10
10
16
11
36
11
11"	"2.082
-0.451
0.612
-0.39
5.717
-0.213
12.827
-0.266
0.593
0.579
-0.662
1.961
-0.15
-0.426
5.551
-0.574
12.389
-1.633
11.168
1.595
1.785
0.831
1.601
5.166
1.567
1.809"	"0
0
0
0
0
0
2
0
3
0
2
3
4
0
0
2
1
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.043
0
1.785
0
3.381
4.978
-1.23
0
0
-0.786
0.831
0
-2.744
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.168
25.217
11.269
5.166
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	12933.6	358.385	1.0	26.0	5.0	1.0	6.0	1.0	Bitter	0
126	126.0	3.195	61.571000000000005	"6
8
8
15
34
35
8
10
10
16
11
11
11
11
11"	"1.959
0.834
0.499
-0.13
10.998
4.978
0.354
1.85
1.943
1.114
2.004
1.974
1.97
1.974
2.004"	"0
0
0
0
0
0
1
0
3
0
2
5
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.959
0
1.688
0
3.793
9.929
0
0
0
-0.13
1.114
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.998
4.978
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8729.88	204.265	1.0	15.0	2.0	0.0	1.0	6.0	Bitter	0
127	127.0	2.713	48.49	"6
12
8
8
35
12
8
10
15
6
6"	"2.299
0.837
1.229
0.94
5.582
0.392
1.199
2.231
1.364
2.127
2.127"	"0
0
0
0
0
0
3
0
3
0
1
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.555
0
3.368
0
2.231
0
1.229
0
0
1.364
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.582
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5792.04	154.249	0.0	11.0	1.0	0.0	1.0	1.0	Bitter	0
128	128.0	2.779	57.146	"6
15
10
8
12
8
12
35
15
34
6
15
7
6"	"2.016
1.164
2.149
1.026
0.461
0.886
-4.e-002
5.235
-0.204
10.862
1.456
1.172
3.947
2.031"	"0
0
0
0
0
0
3
1
2
0
1
0
2
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.503
3.947
1.912
0
2.149
0
0.422
0
0
2.133
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.862
5.235
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7587.34	194.27	0.0	14.0	2.0	0.0	1.0	3.0	Bitter	2
129	129.0	3.9219999999999997	61.553999999999995	"7
10
8
35
15
34
8
8
8
12
8
8
8
8
8"	"3.509
1.61
0.349
4.923
-7.8e-002
11.173
0.573
0.986
1.197
0.866
1.362
1.38
1.4
1.38
1.362"	"0
0
0
0
0
0
0
1
9
0
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
3.509
9.994
0
1.61
0
0.866
0
0
-7.8e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.173
4.923
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7785.96	210.313	0.0	15.0	2.0	0.0	1.0	7.0	Bitter	3
130	130.0	3.428	59.637	"6
12
8
8
10
15
6
6
8
8
35
15
34
6"	"2.196
0.629
1.173
1.128
2.252
1.372
2.114
2.114
0.968
0.56
4.885
-0.18
10.496
1.452"	"0
0
0
0
0
0
4
0
4
0
1
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.878
0
3.83
0
2.252
0
0.629
0
0
1.193
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.496
4.885
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7413.46	198.30200000000002	0.0	14.0	2.0	0.0	0.0	7.0	Bitter	0
131	131.0	2.184	41.253	"6
10
15
6
15
34
35
8
10
7"	"1.796
1.713
0.626
1.713
-0.276
10.794
4.718
0.281
1.542
3.421"	"0
0
0
0
0
0
2
1
1
0
2
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.509
3.421
0.281
0
3.256
0
0
0
0
0.351
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.794
4.718
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5675.06	140.18	0.0	10.0	2.0	0.0	0.0	4.0	Bitter	0
132	132.0	3.842	56.501000000000005	"6
8
35
16
16
11
11
16
11
12
6
6
6"	"2.015
0.738
5.527
1.022
1.214
2.125
2.169
1.341
2.142
0.569
2.194
2.194
2.078"	"0
0
0
0
0
0
4
0
1
0
0
3
1
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.483
0
0.738
0
0
6.436
0.569
0
0
0
3.578
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.527
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7447.84	178.271	1.0	13.0	1.0	0.0	1.0	3.0	Bitter	0
133	133.0	3.009	52.352	"7
10
8
35
15
34
8
12
8
8
8
8
8"	"3.502
1.609
0.352
4.936
-6.4e-002
11.2
0.604
0.574
1.197
1.277
1.331
1.277
1.197"	"0
0
0
0
0
0
0
1
7
0
1
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
3.502
7.238
0
1.609
0
0.574
0
0
-6.4e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.2
4.936
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6759.44	182.25900000000001	0.0	13.0	2.0	0.0	1.0	5.0	Bitter	0
